Ticker,Date/Time,Open,High,Low,Close,Volume
REE,1/5/2015,20.89,21.11,20.74,20.74,564940
REE,1/6/2015,20.44,21.11,20.44,21.11,701720
REE,1/7/2015,20.97,21.26,20.89,20.89,511170
REE,1/8/2015,20.82,20.89,20.59,20.67,576380
REE,1/9/2015,20.67,20.97,20.67,20.82,602250
REE,1/12/2015,20.82,21.19,20.67,20.97,977040
REE,1/13/2015,20.89,21.11,20.82,21.11,510930
REE,1/14/2015,21.26,21.56,21.11,21.41,2206320
REE,1/15/2015,21.41,21.56,21.34,21.56,728400
REE,1/16/2015,21.56,21.64,21.26,21.34,455700
REE,1/19/2015,21.26,21.41,20.89,20.97,853240
REE,1/20/2015,20.97,21.19,20.89,21.04,532380
REE,1/21/2015,21.19,21.41,21.04,21.11,1201140
REE,1/22/2015,21.19,21.26,21.11,21.19,545320
REE,1/23/2015,21.26,21.64,21.19,21.64,1199550
REE,1/26/2015,21.64,21.93,21.64,21.71,975020
REE,1/27/2015,21.71,21.71,21.19,21.19,1506040
REE,1/28/2015,21.56,21.86,21.41,21.64,1749290
REE,1/29/2015,21.71,21.71,21.41,21.64,746010
REE,1/30/2015,21.64,21.64,21.11,21.19,1097030
REE,2/2/2015,21.11,21.19,20.97,20.97,796250
REE,2/3/2015,20.97,21.34,20.82,20.82,1349910
REE,2/4/2015,20.89,20.89,20.74,20.74,560860
REE,2/5/2015,20.97,21.11,20.82,21.11,243050
REE,2/6/2015,21.11,21.19,20.89,21.19,387320
REE,2/9/2015,21.19,21.19,20.97,20.97,318740
REE,2/10/2015,20.97,21.19,20.89,21.19,303640
REE,2/11/2015,21.04,21.34,21.04,21.34,349340
REE,2/12/2015,21.34,21.78,21.34,21.71,939570
REE,2/13/2015,21.93,22.08,21.78,21.93,887320
REE,2/24/2015,21.93,22.01,21.86,22.01,666770
REE,2/25/2015,22.40,22.40,21.85,21.85,1178180
REE,2/26/2015,21.93,21.93,21.61,21.61,798340
REE,2/27/2015,21.77,21.77,21.61,21.61,423510
REE,3/2/2015,21.61,21.61,21.46,21.46,586090
REE,3/3/2015,21.46,21.69,21.46,21.69,519730
REE,3/4/2015,21.77,22.01,21.77,22.01,689080
REE,3/5/2015,22.01,22.01,21.85,21.93,799720
REE,3/6/2015,22.16,22.16,21.93,22.01,1213850
REE,3/9/2015,21.85,22.01,21.69,21.77,398980
REE,3/10/2015,21.69,21.77,21.61,21.69,389940
REE,3/11/2015,21.69,21.77,21.53,21.53,377040
REE,3/12/2015,21.61,21.61,21.46,21.61,295930
REE,3/13/2015,21.69,21.77,21.61,21.61,251990
REE,3/16/2015,21.61,21.61,21.46,21.46,436120
REE,3/17/2015,21.46,21.53,21.38,21.53,291220
REE,3/18/2015,21.61,21.61,21.30,21.38,321700
REE,3/19/2015,21.38,21.53,21.22,21.22,416730
REE,3/20/2015,21.14,21.30,21.06,21.22,342550
REE,3/23/2015,21.30,21.30,20.98,20.98,328740
REE,3/24/2015,20.98,20.98,20.59,20.75,619280
REE,3/25/2015,20.67,20.91,20.67,20.67,309440
REE,3/26/2015,20.67,20.91,20.59,20.75,617310
REE,3/27/2015,20.98,20.98,20.67,20.67,213180
REE,3/30/2015,20.67,20.83,20.43,20.51,353580
REE,3/31/2015,20.51,20.67,20.43,20.67,286670
REE,4/1/2015,20.75,20.75,20.20,20.28,586430
REE,4/2/2015,20.28,20.43,20.20,20.43,363090
REE,4/3/2015,20.43,20.43,20.28,20.28,374000
REE,4/6/2015,20.43,20.51,20.35,20.35,216740
REE,4/7/2015,20.43,20.51,20.28,20.51,231080
REE,4/8/2015,20.59,20.67,20.51,20.59,222770
REE,4/9/2015,20.59,20.67,20.51,20.51,211860
REE,4/10/2015,20.51,20.75,20.51,20.59,343500
REE,4/13/2015,20.59,20.75,20.51,20.67,247130
REE,4/14/2015,20.67,20.67,20.43,20.51,162260
REE,4/15/2015,20.51,20.51,20.43,20.43,303480
REE,4/16/2015,20.43,20.67,20.43,20.67,344720
REE,4/17/2015,20.67,21.22,20.67,21.06,875300
REE,4/20/2015,21.06,21.06,20.83,20.98,192700
REE,4/21/2015,20.91,20.98,20.75,20.75,284200
REE,4/22/2015,20.75,20.75,20.51,20.59,399510
REE,4/23/2015,20.59,20.67,20.43,20.51,286670
REE,4/24/2015,20.51,20.67,20.43,20.59,167690
REE,4/27/2015,20.59,20.83,20.51,20.59,158070
REE,5/4/2015,20.59,20.59,19.96,20.04,717960
REE,5/5/2015,20.04,20.20,19.73,20.20,482250
REE,5/6/2015,20.20,20.20,19.89,19.89,360960
REE,5/7/2015,19.89,20.04,19.81,19.96,208750
REE,5/8/2015,19.96,20.20,19.96,19.96,173390
REE,5/11/2015,19.96,20.04,19.89,19.96,71930
REE,5/12/2015,19.96,20.04,19.73,19.89,289840
REE,5/13/2015,19.89,20.04,19.81,19.81,189390
REE,5/14/2015,19.81,19.81,19.65,19.73,303130
REE,5/15/2015,19.73,19.81,19.33,19.41,573960
REE,5/18/2015,19.33,19.41,18.78,18.78,637070
REE,5/19/2015,18.78,19.49,18.78,18.86,196150
REE,5/20/2015,18.86,19.65,18.86,19.65,458490
REE,5/21/2015,19.65,20.04,19.49,19.89,301910
REE,5/22/2015,19.73,20.12,19.73,19.96,375040
REE,5/25/2015,20.12,20.12,19.81,20.04,133450
REE,5/26/2015,20.04,20.12,19.81,20.04,198930
REE,5/27/2015,20.04,20.04,19.81,19.81,159450
REE,5/28/2015,19.81,20.28,19.73,19.96,397550
REE,5/29/2015,19.96,20.12,19.89,19.89,216970
REE,6/1/2015,19.89,20.04,19.81,19.81,126610
REE,6/2/2015,19.96,19.96,19.65,19.65,235620
REE,6/3/2015,19.73,19.73,19.57,19.65,137680
REE,6/4/2015,19.89,19.96,19.81,19.81,449520
REE,6/5/2015,19.96,20.59,19.89,20.43,1417990
REE,6/8/2015,20.59,20.67,20.35,20.35,778740
REE,6/9/2015,20.28,20.43,20.04,20.12,363530
REE,6/10/2015,20.12,20.20,19.89,19.96,539780
REE,6/11/2015,20.12,20.35,20.04,20.20,452540
REE,6/12/2015,20.28,20.35,20.04,20.20,402250
REE,6/15/2015,20.28,20.35,20.04,20.04,304110
REE,6/16/2015,20.28,20.28,20.04,20.12,211870
REE,6/17/2015,20.12,20.12,19.96,19.96,291810
REE,6/18/2015,20.04,20.12,19.96,20.04,270990
REE,6/19/2015,20.12,20.43,20.12,20.20,496920
REE,6/22/2015,20.28,20.59,20.20,20.51,435760
REE,6/23/2015,20.43,20.75,20.43,20.51,504480
REE,6/24/2015,20.43,20.59,20.28,20.43,383850
REE,6/25/2015,20.28,20.43,20.28,20.28,224940
REE,6/26/2015,20.28,21.69,20.28,20.83,2616340
REE,6/29/2015,20.98,21.30,20.59,21.30,1136080
REE,6/30/2015,21.14,21.38,20.98,21.14,780000
REE,7/1/2015,21.14,21.22,20.83,21.14,667590
REE,7/2/2015,21.14,21.22,20.91,21.22,797700
REE,7/3/2015,21.38,21.69,21.30,21.53,1828890
REE,7/6/2015,21.85,21.85,21.53,21.69,1044470
REE,7/7/2015,21.61,22.56,21.46,22.09,2045390
REE,7/8/2015,22.09,22.16,21.22,21.77,1325990
REE,7/9/2015,21.46,21.77,21.38,21.77,639880
REE,7/10/2015,21.69,22.09,21.69,21.85,1236690
REE,7/13/2015,22.01,22.09,21.77,21.85,752730
REE,7/14/2015,21.85,22.01,21.69,22.01,1087440
REE,7/15/2015,22.09,22.71,21.85,21.85,1773480
REE,7/16/2015,21.77,22.16,21.77,22.16,729130
REE,7/17/2015,22.24,22.40,22.09,22.16,896720
REE,7/20/2015,21.85,22.01,21.53,21.69,945920
REE,7/21/2015,21.69,21.85,21.38,21.38,640550
REE,7/22/2015,21.30,21.85,21.30,21.85,724550
REE,7/23/2015,22.01,22.16,21.77,21.85,835180
REE,7/24/2015,21.93,22.40,21.85,22.24,1788090
REE,7/27/2015,22.24,23.74,22.24,23.74,4425790
REE,7/28/2015,23.74,24.13,23.42,23.42,1610280
REE,7/29/2015,23.42,23.58,23.03,23.11,1656870
REE,7/30/2015,22.95,23.34,22.95,23.03,870740
REE,7/31/2015,23.03,23.42,22.95,22.95,927100
REE,8/3/2015,22.71,22.71,21.85,22.09,2008470
REE,8/4/2015,22.16,22.56,21.93,22.09,865310
REE,8/5/2015,22.40,22.56,22.24,22.56,496190
REE,8/6/2015,22.40,22.56,22.16,22.24,564830
REE,8/7/2015,22.16,22.40,22.01,22.24,592550
REE,8/10/2015,22.40,23.11,22.40,23.11,1703030
REE,8/11/2015,23.18,23.42,22.79,22.79,1337140
REE,8/12/2015,22.64,22.71,22.32,22.40,1426730
REE,8/13/2015,22.32,22.32,21.85,22.01,1383530
REE,8/14/2015,22.01,22.24,21.69,21.93,892190
REE,8/17/2015,21.93,21.93,21.30,21.38,947450
REE,8/18/2015,21.38,21.61,21.30,21.61,558130
REE,8/19/2015,21.22,21.93,21.22,21.93,962690
REE,8/20/2015,21.61,21.93,21.46,21.46,565240
REE,8/21/2015,21.22,21.30,20.59,21.22,1561880
REE,8/24/2015,20.59,20.83,19.81,19.81,2150680
REE,8/25/2015,19.02,19.89,19.02,19.65,1336850
REE,8/26/2015,19.49,20.43,19.49,20.04,906270
REE,8/27/2015,20.35,20.59,20.20,20.28,1198110
REE,8/28/2015,20.35,20.59,20.28,20.59,777300
REE,8/31/2015,20.59,20.59,20.12,20.12,642750
REE,9/1/2015,20.28,20.28,19.89,20.04,304270
REE,9/3/2015,19.81,20.04,19.73,19.81,409380
REE,9/4/2015,19.73,19.96,19.73,19.73,219240
REE,9/7/2015,19.89,19.96,19.65,19.65,177410
REE,9/8/2015,19.65,19.96,19.65,19.89,211580
REE,9/9/2015,20.04,20.20,19.96,20.04,294330
REE,9/10/2015,19.96,20.04,19.81,19.96,254450
REE,9/11/2015,19.89,20.04,19.89,19.89,183140
REE,9/14/2015,19.96,19.96,19.57,19.57,255330
REE,9/15/2015,19.49,19.57,19.33,19.41,315350
REE,9/16/2015,19.49,19.65,19.41,19.65,144270
REE,9/17/2015,19.57,19.73,19.49,19.65,119120
REE,9/18/2015,20.04,20.04,19.73,19.89,269530
REE,9/21/2015,19.89,19.96,19.10,19.96,197750
REE,9/22/2015,19.96,20.51,19.96,20.28,597000
REE,9/23/2015,20.20,20.35,20.12,20.12,316230
REE,9/24/2015,20.20,20.43,20.20,20.20,257370
REE,9/25/2015,20.28,20.28,20.04,20.12,280790
REE,9/28/2015,20.04,20.12,19.89,19.96,132770
REE,9/29/2015,19.81,19.89,19.65,19.81,328830
REE,9/30/2015,19.81,19.96,19.73,19.73,257050
REE,10/1/2015,19.81,19.81,19.65,19.73,190560
REE,10/2/2015,19.81,19.81,19.65,19.65,242340
REE,10/5/2015,19.65,20.04,19.65,19.96,234420
REE,10/6/2015,20.28,20.43,20.12,20.28,763910
REE,10/7/2015,20.43,20.43,20.04,20.04,258810
REE,10/8/2015,20.04,20.43,20.04,20.43,512820
REE,10/9/2015,20.43,20.43,20.20,20.35,512360
REE,10/12/2015,20.35,20.35,20.20,20.28,321510
REE,10/13/2015,20.20,20.20,20.12,20.12,228620
REE,10/14/2015,20.04,20.20,19.96,19.96,432110
REE,10/15/2015,19.96,20.28,19.96,20.20,660270
REE,10/16/2015,20.20,20.59,20.20,20.51,1242650
REE,10/19/2015,20.59,21.06,20.43,20.91,1139580
REE,10/20/2015,20.91,20.98,20.59,20.67,792650
REE,10/21/2015,20.67,20.83,20.43,20.43,824350
REE,10/22/2015,20.43,20.75,20.43,20.59,390240
REE,10/23/2015,20.59,20.75,20.59,20.67,346550
REE,10/26/2015,20.67,20.75,20.51,20.51,391700
REE,10/27/2015,20.51,20.98,20.43,20.98,571070
REE,10/28/2015,20.98,21.53,20.91,21.22,1554890
REE,10/29/2015,21.22,21.46,21.14,21.22,447940
REE,10/30/2015,21.22,21.30,21.06,21.06,336450
REE,11/2/2015,21.06,21.14,20.59,20.59,750650
REE,11/3/2015,20.59,20.91,20.59,20.91,368240
REE,11/4/2015,20.91,21.06,20.75,20.75,362220
REE,11/5/2015,20.67,20.83,20.67,20.75,193430
REE,11/6/2015,20.75,20.75,20.43,20.51,560250
REE,11/9/2015,20.59,20.59,20.35,20.35,366010
REE,11/10/2015,20.35,20.35,20.20,20.28,329170
REE,11/11/2015,20.28,20.28,20.04,20.12,321550
REE,11/12/2015,19.96,20.04,19.73,19.96,662480
REE,11/13/2015,19.96,19.96,19.81,19.89,668960
REE,11/16/2015,19.89,19.96,19.65,19.73,444210
REE,11/17/2015,19.81,19.96,19.65,19.89,918000
REE,11/18/2015,19.89,19.96,19.81,19.89,602630
REE,11/19/2015,19.89,19.96,19.81,19.96,488010
REE,11/20/2015,19.89,20.04,19.89,19.89,262680
REE,11/23/2015,19.81,20.04,19.81,19.89,307770
REE,11/24/2015,19.89,20.04,19.89,19.96,523860
REE,11/25/2015,19.89,20.04,19.89,20.04,272460
REE,11/26/2015,20.04,20.35,19.96,20.20,422250
REE,11/27/2015,20.12,20.28,19.96,19.96,217410
REE,11/30/2015,20.04,20.04,19.89,19.96,653340
REE,12/1/2015,19.96,20.04,19.89,19.96,278310
REE,12/2/2015,19.96,20.20,19.96,20.04,253300
REE,12/3/2015,20.04,20.12,19.96,20.04,81280
REE,12/4/2015,20.04,20.04,19.81,19.96,306260
REE,12/7/2015,19.96,19.96,19.73,19.73,73920
REE,12/8/2015,19.65,19.89,19.57,19.81,129630
REE,12/9/2015,19.73,19.89,19.65,19.65,111970
REE,12/10/2015,19.65,19.73,19.65,19.65,460540
REE,12/11/2015,19.65,19.81,19.65,19.65,79180
REE,12/14/2015,19.73,19.73,19.57,19.65,104240
REE,12/15/2015,19.65,19.89,19.65,19.89,233680
REE,12/16/2015,19.89,20.28,19.81,20.20,236410
REE,12/17/2015,20.28,20.51,20.28,20.28,288440
REE,12/18/2015,20.28,20.83,20.20,20.51,756580
REE,12/21/2015,20.59,20.67,20.35,20.35,532660
REE,12/22/2015,20.28,20.28,19.89,19.96,376770
REE,12/23/2015,19.89,19.96,19.81,19.89,236730
REE,12/24/2015,19.89,19.96,19.89,19.89,147140
REE,12/25/2015,19.89,20.04,19.89,19.96,112090
REE,12/28/2015,19.96,19.96,19.81,19.89,248050
REE,12/29/2015,19.89,20.04,19.81,19.89,234920
REE,12/30/2015,19.89,19.96,19.73,19.73,259380
REE,12/31/2015,19.73,19.96,19.73,19.81,150510
REE,1/4/2016,19.81,19.89,19.65,19.73,195650
REE,1/5/2016,19.65,19.73,19.33,19.41,247280
REE,1/6/2016,19.41,19.57,19.33,19.49,256010
REE,1/7/2016,19.49,19.49,19.18,19.33,430010
REE,1/8/2016,19.26,19.26,19.02,19.02,388170
REE,1/11/2016,19.02,19.33,19.02,19.02,206890
REE,1/12/2016,19.18,19.57,19.10,19.57,252660
REE,1/13/2016,19.73,20.04,19.65,19.81,662530
REE,1/14/2016,19.57,19.81,19.49,19.73,283560
REE,1/15/2016,19.81,19.81,19.41,19.41,74090
REE,1/18/2016,19.02,19.02,18.47,18.55,830590
REE,1/19/2016,18.55,18.86,18.55,18.86,273900
REE,1/20/2016,18.71,19.02,18.71,18.71,157410
REE,1/21/2016,18.71,18.78,18.39,18.39,307370
REE,1/22/2016,18.47,18.63,18.16,18.63,275220
REE,1/25/2016,18.63,19.41,18.63,19.26,302020
REE,1/26/2016,19.26,19.57,18.86,19.41,254160
REE,1/27/2016,19.57,19.65,19.49,19.49,176280
REE,1/28/2016,19.57,19.57,19.33,19.33,114830
REE,1/29/2016,19.33,19.96,19.33,19.89,426980
REE,2/1/2016,19.96,19.96,19.65,19.81,200910
REE,2/2/2016,19.81,20.04,19.81,19.96,298450
REE,2/3/2016,19.89,19.89,19.73,19.89,203110
REE,2/4/2016,19.81,20.04,19.81,19.89,116290
REE,2/5/2016,20.04,20.20,19.89,20.04,410290
REE,2/15/2016,20.28,20.28,20.04,20.28,337840
REE,2/16/2016,20.28,20.43,20.12,20.12,336090
REE,2/17/2016,20.28,20.43,20.20,20.35,424410
REE,2/18/2016,20.35,20.35,20.20,20.35,365810
REE,2/19/2016,20.35,20.35,20.12,20.12,302490
REE,2/22/2016,20.12,20.35,20.12,20.20,200250
REE,2/23/2016,20.35,20.35,20.12,20.20,397400
REE,2/24/2016,20.20,20.35,20.12,20.35,362930
REE,2/25/2016,20.28,20.35,20.12,20.20,402420
REE,2/26/2016,20.61,20.61,20.20,20.20,360860
REE,2/29/2016,20.20,20.20,19.95,20.03,108760
REE,3/1/2016,19.95,21.42,19.87,21.26,2559430
REE,3/2/2016,21.42,21.59,20.85,20.93,1187640
REE,3/3/2016,21.10,21.10,20.44,20.44,536880
REE,3/4/2016,20.44,20.85,20.28,20.69,1266960
REE,3/7/2016,20.69,20.77,20.52,20.52,633480
REE,3/8/2016,20.52,20.61,20.36,20.36,609400
REE,3/9/2016,20.36,20.36,20.12,20.20,588470
REE,3/10/2016,20.36,20.36,20.12,20.20,351840
REE,3/11/2016,20.20,20.52,20.20,20.28,822890
REE,3/14/2016,20.36,20.36,20.20,20.36,326330
REE,3/15/2016,20.36,20.36,20.12,20.12,309580
REE,3/16/2016,20.12,20.28,20.03,20.20,303630
REE,3/17/2016,20.44,20.61,20.36,20.44,679050
REE,3/18/2016,20.44,20.44,20.36,20.36,197020
REE,3/21/2016,20.36,20.44,20.20,20.20,201410
REE,3/22/2016,20.20,20.20,20.03,20.12,109230
REE,3/23/2016,20.28,20.28,20.12,20.20,308270
REE,3/24/2016,20.20,20.36,20.20,20.20,368810
REE,3/25/2016,20.20,20.28,20.03,20.03,314270
REE,3/28/2016,20.03,20.03,19.95,19.95,203570
REE,3/29/2016,19.95,20.28,19.87,19.95,269020
REE,3/30/2016,19.95,20.20,19.95,20.12,132490
REE,3/31/2016,20.28,20.28,19.95,19.95,264010
REE,4/1/2016,19.95,19.95,19.63,19.71,232340
REE,4/4/2016,19.63,19.79,19.46,19.55,160070
REE,4/5/2016,19.55,19.63,19.38,19.46,170040
REE,4/6/2016,19.46,19.55,19.38,19.55,77480
REE,4/7/2016,19.71,19.71,19.46,19.55,91700
REE,4/8/2016,19.63,19.63,19.38,19.38,153610
REE,4/11/2016,19.38,19.55,19.38,19.46,234460
REE,4/12/2016,19.55,19.55,19.38,19.46,146100
REE,4/13/2016,19.46,19.55,19.30,19.30,101750
REE,4/14/2016,19.30,19.55,19.30,19.30,143120
REE,4/15/2016,19.38,19.46,19.05,19.05,196570
REE,4/19/2016,19.05,19.05,18.73,18.73,319430
REE,4/20/2016,18.81,18.89,18.65,18.65,223870
REE,4/21/2016,18.65,18.81,18.65,18.81,141050
REE,4/22/2016,18.97,19.46,18.81,19.46,483960
REE,4/25/2016,19.63,19.79,19.38,19.38,478630
REE,4/26/2016,19.38,19.46,19.30,19.46,151750
REE,4/27/2016,19.46,19.46,19.30,19.38,295860
REE,4/28/2016,19.46,19.46,19.22,19.30,202190
REE,4/29/2016,19.38,19.38,19.22,19.30,285790
REE,5/4/2016,19.22,19.30,19.14,19.22,242080
REE,5/5/2016,19.22,19.55,19.14,19.46,429050
REE,5/6/2016,19.55,19.63,19.46,19.63,280590
REE,5/9/2016,19.63,19.63,19.38,19.38,222850
REE,5/10/2016,19.38,19.46,19.22,19.30,195480
REE,5/11/2016,19.75,19.75,19.47,19.66,398510
REE,5/12/2016,19.75,19.75,19.56,19.56,239100
REE,5/13/2016,19.66,19.66,19.37,19.37,233430
REE,5/16/2016,19.47,19.56,19.28,19.28,180680
REE,5/17/2016,19.37,19.75,19.37,19.66,406210
REE,5/18/2016,19.75,19.84,19.66,19.66,430010
REE,5/19/2016,19.66,19.75,19.47,19.56,332790
REE,5/20/2016,19.75,19.75,19.56,19.56,122590
REE,5/23/2016,19.66,19.84,19.47,19.47,274580
REE,5/24/2016,19.75,19.84,19.56,19.56,274420
REE,5/25/2016,19.94,19.94,19.56,19.75,203390
REE,5/26/2016,19.94,19.94,19.56,19.56,205030
REE,5/27/2016,19.75,19.75,19.66,19.66,203020
REE,5/30/2016,19.66,19.66,19.56,19.66,98040
REE,5/31/2016,19.66,19.66,19.47,19.47,159940
